2020-03-12 20:02:40,611 INFO r.s.s.p.s.Application [main] Starting Application on InMotion-PC with PID 12988 (C:\Users\InMotion\sapozhnikov\sensorchecker\processing\target\classes started by InMotion in C:\Users\InMotion\sapozhnikov\sensorchecker)
2020-03-12 20:02:40,619 INFO r.s.s.p.s.Application [main] No active profile set, falling back to default profiles: default
2020-03-12 20:02:41,823 INFO r.s.s.p.s.Application [main] Started Application in 1.771 seconds (JVM running for 3.182)
2020-03-12 20:02:42,150 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=1, value=-12, date=null}]
2020-03-12 20:02:42,531 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=17, value=17, date=null}]
2020-03-12 20:02:42,542 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=18, value=164, date=null}]
2020-03-12 20:02:42,556 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=19, value=36, date=null}]
2020-03-12 20:02:42,569 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=20, value=94, date=null}]
2020-03-12 20:02:42,581 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=21, value=150, date=null}]
2020-03-12 20:02:42,592 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=22, value=32, date=null}]
2020-03-12 20:02:42,606 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=23, value=1, date=null}]
2020-03-12 20:02:42,618 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=24, value=-112, date=null}]
2020-03-12 20:02:42,631 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=25, value=-8, date=null}]
2020-03-12 20:02:42,645 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=26, value=49, date=null}]
2020-03-12 20:02:42,678 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=27, value=52, date=null}]
2020-03-12 20:02:42,699 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=28, value=-5, date=null}]
2020-03-12 20:02:42,712 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=29, value=53, date=null}]
2020-03-12 20:02:42,726 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=30, value=-91, date=null}]
2020-03-12 20:02:42,756 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=31, value=-27, date=null}]
2020-03-12 20:02:42,767 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=32, value=39, date=null}]
2020-03-12 20:02:42,781 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=34, value=38, date=null}]
2020-03-12 20:02:42,792 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=36, value=47, date=null}]
2020-03-12 20:02:42,806 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=37, value=84, date=null}]
2020-03-12 20:02:42,819 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=38, value=-132, date=null}]
2020-03-12 20:02:42,831 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=39, value=4, date=null}]
2020-03-12 20:02:42,859 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=40, value=25, date=null}]
2020-03-12 20:02:42,873 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=41, value=-20, date=null}]
2020-03-12 20:03:23,368 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=1, value=-25, date=null}]
2020-03-12 20:03:23,393 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=2, value=1, date=null}]
2020-03-12 20:03:23,413 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=3, value=10, date=null}]
2020-03-12 20:03:23,423 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=4, value=90, date=null}]
2020-03-12 20:03:23,438 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=5, value=52, date=null}]
2020-03-12 20:03:23,448 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=6, value=10, date=null}]
2020-03-12 20:03:23,463 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=7, value=-11, date=null}]
2020-03-12 20:03:23,472 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=8, value=90, date=null}]
2020-03-12 20:03:23,481 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=9, value=-22, date=null}]
2020-03-12 20:03:23,492 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=10, value=2, date=null}]
2020-03-12 20:03:23,504 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=11, value=7, date=null}]
2020-03-12 20:03:23,513 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=12, value=-128, date=null}]
2020-03-12 20:03:23,522 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=13, value=-50, date=null}]
2020-03-12 20:03:23,538 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=14, value=61, date=null}]
2020-03-12 20:03:23,548 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=15, value=-99, date=null}]
2020-03-12 20:03:23,563 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=16, value=-13, date=null}]
2020-03-12 20:03:23,573 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=17, value=44, date=null}]
2020-03-12 20:03:23,588 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=18, value=-162, date=null}]
2020-03-12 20:03:23,597 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=19, value=42, date=null}]
2020-03-12 20:03:23,613 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=20, value=65, date=null}]
2020-03-12 20:03:23,622 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=21, value=-96, date=null}]
2020-03-12 20:03:23,638 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=22, value=-27, date=null}]
2020-03-12 20:03:23,655 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=23, value=55, date=null}]
2020-03-12 20:03:23,665 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=24, value=-33, date=null}]
2020-03-12 20:03:23,680 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=25, value=3, date=null}]
2020-03-12 20:03:23,689 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=26, value=71, date=null}]
2020-03-12 20:03:23,704 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=27, value=-79, date=null}]
2020-03-12 20:03:23,714 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=28, value=34, date=null}]
2020-03-12 20:03:23,722 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=29, value=81, date=null}]
2020-03-12 20:03:23,731 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=30, value=-85, date=null}]
2020-03-12 20:03:23,746 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=31, value=13, date=null}]
2020-03-12 20:03:23,756 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=32, value=70, date=null}]
2020-03-12 20:03:23,771 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=34, value=166, date=null}]
2020-03-12 20:03:23,781 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=36, value=17, date=null}]
2020-03-12 20:03:23,796 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=37, value=91, date=null}]
2020-03-12 20:03:23,805 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=38, value=105, date=null}]
2020-03-12 20:03:23,813 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=39, value=-27, date=null}]
2020-03-12 20:03:23,829 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=40, value=47, date=null}]
2020-03-12 20:03:23,838 INFO r.s.s.p.s.s.SensorValueListener [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] sensorValueListener[SensorValue{id=null, sensorId=41, value=-33, date=null}]
2020-03-12 22:46:12,304 [INFO] [main] Application – Starting Application on InMotion-PC with PID 15700 (C:\Users\InMotion\sapozhnikov\sensorchecker\processing\target\classes started by InMotion in C:\Users\InMotion\sapozhnikov\sensorchecker)
2020-03-12 22:46:12,315 [INFO] [main] Application – No active profile set, falling back to default profiles: default
2020-03-12 22:46:14,454 [INFO] [main] Application – Started Application in 3.034 seconds (JVM running for 5.445)
2020-03-12 22:46:14,979 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=1, value=-3, date=null}]
2020-03-12 22:46:15,273 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=2, value=12, date=null}]
2020-03-12 22:46:15,295 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=3, value=51, date=null}]
2020-03-12 22:46:15,316 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=4, value=54, date=null}]
2020-03-12 22:46:15,381 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=5, value=33, date=null}]
2020-03-12 22:46:15,398 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=6, value=149, date=null}]
2020-03-12 22:46:15,418 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=7, value=5, date=null}]
2020-03-12 22:46:15,433 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=8, value=4, date=null}]
2020-03-12 22:46:15,449 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=9, value=-143, date=null}]
2020-03-12 22:46:15,467 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=10, value=12, date=null}]
2020-03-12 22:46:15,482 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=11, value=41, date=null}]
2020-03-12 22:46:15,500 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=12, value=45, date=null}]
2020-03-12 22:46:15,559 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=13, value=24, date=null}]
2020-03-12 22:46:15,574 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=14, value=46, date=null}]
2020-03-12 22:46:15,607 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=15, value=19, date=null}]
2020-03-12 22:46:15,624 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=16, value=23, date=null}]
2020-03-12 22:46:15,644 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=17, value=80, date=null}]
2020-03-12 22:46:15,661 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=18, value=-13, date=null}]
2020-03-12 22:46:15,679 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=19, value=-3, date=null}]
2020-03-12 22:46:15,698 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=20, value=37, date=null}]
2020-03-12 22:46:15,718 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=21, value=-78, date=null}]
2020-03-12 22:46:15,734 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=22, value=39, date=null}]
2020-03-12 22:46:15,749 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=23, value=71, date=null}]
2020-03-12 22:46:15,765 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=24, value=-7, date=null}]
2020-03-12 22:46:15,783 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=25, value=47, date=null}]
2020-03-12 22:46:15,800 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=26, value=58, date=null}]
2020-03-12 22:46:15,812 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=27, value=-106, date=null}]
2020-03-12 22:46:15,833 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=28, value=22, date=null}]
2020-03-12 22:46:15,848 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=29, value=66, date=null}]
2020-03-12 22:46:15,862 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=30, value=57, date=null}]
2020-03-12 22:46:15,930 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=31, value=-13, date=null}]
2020-03-12 22:46:15,950 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=32, value=45, date=null}]
2020-03-12 22:46:15,966 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=34, value=-14, date=null}]
2020-03-12 22:46:15,983 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=36, value=-22, date=null}]
2020-03-12 22:46:16,001 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=37, value=30, date=null}]
2020-03-12 22:46:16,019 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=38, value=100, date=null}]
2020-03-12 22:46:16,067 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=39, value=38, date=null}]
2020-03-12 22:46:16,084 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=40, value=79, date=null}]
2020-03-12 22:46:16,102 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=41, value=-173, date=null}]
2020-03-12 22:46:16,119 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=1, value=1, date=null}]
2020-03-12 22:46:16,136 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=2, value=-50, date=null}]
2020-03-12 22:46:16,152 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=3, value=26, date=null}]
2020-03-12 22:46:16,169 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=4, value=67, date=null}]
2020-03-12 22:46:16,188 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=5, value=12, date=null}]
2020-03-12 22:46:16,203 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=6, value=125, date=null}]
2020-03-12 22:46:16,219 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=7, value=-39, date=null}]
2020-03-12 22:46:16,250 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=8, value=16, date=null}]
2020-03-12 22:46:16,265 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=9, value=-159, date=null}]
2020-03-12 22:46:16,280 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=10, value=31, date=null}]
2020-03-12 22:46:16,296 [INFO] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] SensorValueListener – sensorValueListener[SensorValue{id=null, sensorId=11, value=30, date=null}]
