2020-03-12 20:02:22,296 INFO r.s.s.e.s.Application [main] Starting Application on InMotion-PC with PID 3488 (C:\Users\InMotion\sapozhnikov\sensorchecker\emulator\target\classes started by InMotion in C:\Users\InMotion\sapozhnikov\sensorchecker)
2020-03-12 20:02:22,303 INFO r.s.s.e.s.Application [main] No active profile set, falling back to default profiles: default
2020-03-12 20:02:23,347 INFO r.s.s.e.s.e.SensorEmulator [scheduling-1] sensorEmulate[]
2020-03-12 20:02:23,348 INFO r.s.s.e.s.s.SensorsListImporter [scheduling-1] getSensors[]
2020-03-12 20:02:23,352 INFO r.s.s.e.s.Application [main] Started Application in 1.659 seconds (JVM running for 3.081)
2020-03-12 20:02:23,812 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=1, value=-12, date=null}]
2020-03-12 20:02:24,196 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=12, value=74, date=null}]
2020-03-12 20:02:24,196 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=13, value=17, date=null}]
2020-03-12 20:02:24,196 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=14, value=39, date=null}]
2020-03-12 20:02:24,197 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=15, value=-160, date=null}]
2020-03-12 20:02:24,197 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=16, value=13, date=null}]
2020-03-12 20:02:24,202 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=17, value=17, date=null}]
2020-03-12 20:02:24,202 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=18, value=164, date=null}]
2020-03-12 20:02:24,203 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=19, value=36, date=null}]
2020-03-12 20:02:24,203 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=20, value=94, date=null}]
2020-03-12 20:02:24,203 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=21, value=150, date=null}]
2020-03-12 20:02:24,204 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=22, value=32, date=null}]
2020-03-12 20:02:24,204 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=23, value=1, date=null}]
2020-03-12 20:02:24,204 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=24, value=-112, date=null}]
2020-03-12 20:02:24,204 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=25, value=-8, date=null}]
2020-03-12 20:02:24,205 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=26, value=49, date=null}]
2020-03-12 20:02:24,205 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=27, value=52, date=null}]
2020-03-12 20:02:24,205 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=28, value=-5, date=null}]
2020-03-12 20:02:24,206 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=29, value=53, date=null}]
2020-03-12 20:02:24,206 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=30, value=-91, date=null}]
2020-03-12 20:02:24,206 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=31, value=-27, date=null}]
2020-03-12 20:02:24,207 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=32, value=39, date=null}]
2020-03-12 20:02:24,207 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=34, value=38, date=null}]
2020-03-12 20:02:24,207 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=36, value=47, date=null}]
2020-03-12 20:02:24,208 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=37, value=84, date=null}]
2020-03-12 20:02:24,208 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=38, value=-132, date=null}]
2020-03-12 20:02:24,209 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=39, value=4, date=null}]
2020-03-12 20:02:24,209 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=40, value=25, date=null}]
2020-03-12 20:02:24,209 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=41, value=-20, date=null}]
2020-03-12 20:03:23,348 INFO r.s.s.e.s.e.SensorEmulator [scheduling-1] sensorEmulate[]
2020-03-12 20:03:23,348 INFO r.s.s.e.s.s.SensorsListImporter [scheduling-1] getSensors[]
2020-03-12 20:03:23,362 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=1, value=-25, date=null}]
2020-03-12 20:03:23,362 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=2, value=1, date=null}]
2020-03-12 20:03:23,363 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=3, value=10, date=null}]
2020-03-12 20:03:23,363 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=4, value=90, date=null}]
2020-03-12 20:03:23,364 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=5, value=52, date=null}]
2020-03-12 20:03:23,364 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=6, value=10, date=null}]
2020-03-12 20:03:23,364 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=7, value=-11, date=null}]
2020-03-12 20:03:23,365 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=8, value=90, date=null}]
2020-03-12 20:03:23,365 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=9, value=-22, date=null}]
2020-03-12 20:03:23,366 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=10, value=2, date=null}]
2020-03-12 20:03:23,366 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=11, value=7, date=null}]
2020-03-12 20:03:23,366 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=12, value=-128, date=null}]
2020-03-12 20:03:23,367 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=13, value=-50, date=null}]
2020-03-12 20:03:23,367 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=14, value=61, date=null}]
2020-03-12 20:03:23,368 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=15, value=-99, date=null}]
2020-03-12 20:03:23,368 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=16, value=-13, date=null}]
2020-03-12 20:03:23,368 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=17, value=44, date=null}]
2020-03-12 20:03:23,369 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=18, value=-162, date=null}]
2020-03-12 20:03:23,369 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=19, value=42, date=null}]
2020-03-12 20:03:23,370 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=20, value=65, date=null}]
2020-03-12 20:03:23,370 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=21, value=-96, date=null}]
2020-03-12 20:03:23,370 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=22, value=-27, date=null}]
2020-03-12 20:03:23,370 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=23, value=55, date=null}]
2020-03-12 20:03:23,371 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=24, value=-33, date=null}]
2020-03-12 20:03:23,371 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=25, value=3, date=null}]
2020-03-12 20:03:23,372 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=26, value=71, date=null}]
2020-03-12 20:03:23,372 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=27, value=-79, date=null}]
2020-03-12 20:03:23,372 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=28, value=34, date=null}]
2020-03-12 20:03:23,372 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=29, value=81, date=null}]
2020-03-12 20:03:23,373 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=30, value=-85, date=null}]
2020-03-12 20:03:23,373 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=31, value=13, date=null}]
2020-03-12 20:03:23,373 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=32, value=70, date=null}]
2020-03-12 20:03:23,374 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=34, value=166, date=null}]
2020-03-12 20:03:23,374 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=36, value=17, date=null}]
2020-03-12 20:03:23,374 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=37, value=91, date=null}]
2020-03-12 20:03:23,375 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=38, value=105, date=null}]
2020-03-12 20:03:23,375 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=39, value=-27, date=null}]
2020-03-12 20:03:23,375 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=40, value=47, date=null}]
2020-03-12 20:03:23,376 INFO r.s.s.e.s.k.KafkaMessageProducer [scheduling-1] sendMessage[SensorValue{id=null, sensorId=41, value=-33, date=null}]
2020-03-12 22:44:50,368 [INFO] [main] Application – Starting Application on InMotion-PC with PID 17044 (C:\Users\InMotion\sapozhnikov\sensorchecker\emulator\target\classes started by InMotion in C:\Users\InMotion\sapozhnikov\sensorchecker)
2020-03-12 22:44:50,378 [INFO] [main] Application – No active profile set, falling back to default profiles: default
2020-03-12 22:44:51,903 [INFO] [scheduling-1] SensorEmulator – sensorEmulate[]
2020-03-12 22:44:51,904 [INFO] [scheduling-1] SensorsListImporter – getSensors[]
2020-03-12 22:44:51,908 [INFO] [main] Application – Started Application in 2.359 seconds (JVM running for 4.326)
2020-03-12 22:44:52,071 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=1, value=-3, date=null}]
2020-03-12 22:44:52,507 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=2, value=12, date=null}]
2020-03-12 22:44:52,508 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=3, value=51, date=null}]
2020-03-12 22:44:52,509 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=4, value=54, date=null}]
2020-03-12 22:44:52,510 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=5, value=33, date=null}]
2020-03-12 22:44:52,511 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=6, value=149, date=null}]
2020-03-12 22:44:52,511 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=7, value=5, date=null}]
2020-03-12 22:44:52,512 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=8, value=4, date=null}]
2020-03-12 22:44:52,512 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=9, value=-143, date=null}]
2020-03-12 22:44:52,512 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=10, value=12, date=null}]
2020-03-12 22:44:52,516 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=11, value=41, date=null}]
2020-03-12 22:44:52,517 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=12, value=45, date=null}]
2020-03-12 22:44:52,518 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=13, value=24, date=null}]
2020-03-12 22:44:52,519 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=14, value=46, date=null}]
2020-03-12 22:44:52,519 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=15, value=19, date=null}]
2020-03-12 22:44:52,519 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=16, value=23, date=null}]
2020-03-12 22:44:52,521 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=17, value=80, date=null}]
2020-03-12 22:44:52,521 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=18, value=-13, date=null}]
2020-03-12 22:44:52,522 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=19, value=-3, date=null}]
2020-03-12 22:44:52,522 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=20, value=37, date=null}]
2020-03-12 22:44:52,522 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=21, value=-78, date=null}]
2020-03-12 22:44:52,523 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=22, value=39, date=null}]
2020-03-12 22:44:52,523 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=23, value=71, date=null}]
2020-03-12 22:44:52,524 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=24, value=-7, date=null}]
2020-03-12 22:44:52,524 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=25, value=47, date=null}]
2020-03-12 22:44:52,524 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=26, value=58, date=null}]
2020-03-12 22:44:52,525 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=27, value=-106, date=null}]
2020-03-12 22:44:52,526 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=28, value=22, date=null}]
2020-03-12 22:44:52,527 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=29, value=66, date=null}]
2020-03-12 22:44:52,528 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=30, value=57, date=null}]
2020-03-12 22:44:52,528 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=31, value=-13, date=null}]
2020-03-12 22:44:52,529 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=32, value=45, date=null}]
2020-03-12 22:44:52,529 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=34, value=-14, date=null}]
2020-03-12 22:44:52,530 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=36, value=-22, date=null}]
2020-03-12 22:44:52,531 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=37, value=30, date=null}]
2020-03-12 22:44:52,531 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=38, value=100, date=null}]
2020-03-12 22:44:52,532 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=39, value=38, date=null}]
2020-03-12 22:44:52,532 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=40, value=79, date=null}]
2020-03-12 22:44:52,533 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=41, value=-173, date=null}]
2020-03-12 22:45:51,903 [INFO] [scheduling-1] SensorEmulator – sensorEmulate[]
2020-03-12 22:45:51,904 [INFO] [scheduling-1] SensorsListImporter – getSensors[]
2020-03-12 22:45:51,921 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=1, value=1, date=null}]
2020-03-12 22:45:51,921 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=2, value=-50, date=null}]
2020-03-12 22:45:51,922 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=3, value=26, date=null}]
2020-03-12 22:45:51,922 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=4, value=67, date=null}]
2020-03-12 22:45:51,923 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=5, value=12, date=null}]
2020-03-12 22:45:51,924 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=6, value=125, date=null}]
2020-03-12 22:45:51,924 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=7, value=-39, date=null}]
2020-03-12 22:45:51,925 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=8, value=16, date=null}]
2020-03-12 22:45:51,926 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=9, value=-159, date=null}]
2020-03-12 22:45:51,926 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=10, value=31, date=null}]
2020-03-12 22:45:51,927 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=11, value=30, date=null}]
2020-03-12 22:45:51,927 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=12, value=108, date=null}]
2020-03-12 22:45:51,928 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=13, value=-44, date=null}]
2020-03-12 22:45:51,929 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=14, value=94, date=null}]
2020-03-12 22:45:51,929 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=15, value=-27, date=null}]
2020-03-12 22:45:51,930 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=16, value=38, date=null}]
2020-03-12 22:45:51,931 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=17, value=60, date=null}]
2020-03-12 22:45:51,932 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=18, value=-33, date=null}]
2020-03-12 22:45:51,933 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=19, value=-35, date=null}]
2020-03-12 22:45:51,934 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=20, value=64, date=null}]
2020-03-12 22:45:51,934 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=21, value=76, date=null}]
2020-03-12 22:45:51,935 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=22, value=-18, date=null}]
2020-03-12 22:45:51,936 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=23, value=60, date=null}]
2020-03-12 22:45:51,936 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=24, value=-154, date=null}]
2020-03-12 22:45:51,937 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=25, value=8, date=null}]
2020-03-12 22:45:51,938 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=26, value=58, date=null}]
2020-03-12 22:45:51,940 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=27, value=128, date=null}]
2020-03-12 22:45:51,940 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=28, value=-49, date=null}]
2020-03-12 22:45:51,941 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=29, value=50, date=null}]
2020-03-12 22:45:51,941 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=30, value=-7, date=null}]
2020-03-12 22:45:51,943 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=31, value=41, date=null}]
2020-03-12 22:45:51,943 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=32, value=44, date=null}]
2020-03-12 22:45:51,945 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=34, value=14, date=null}]
2020-03-12 22:45:51,946 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=36, value=31, date=null}]
2020-03-12 22:45:51,947 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=37, value=15, date=null}]
2020-03-12 22:45:51,948 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=38, value=112, date=null}]
2020-03-12 22:45:51,948 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=39, value=-38, date=null}]
2020-03-12 22:45:51,949 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=40, value=96, date=null}]
2020-03-12 22:45:51,950 [INFO] [scheduling-1] KafkaMessageProducer – sendMessage[SensorValue{id=null, sensorId=41, value=127, date=null}]
